PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,ID_Group,Spend_Sum,Cryo_Fam,family_sum,family_kid_num,family_small_kids,family_teen,kids_without_adults,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Missing,Destination_55 Cancri e,Destination_Missing,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age_Missing,Age_Infant,Age_Child,Age_Teenager,Age_Young Adult,Age_Adult,Age_Senior,RoomService_Missing,RoomService_$0,RoomService_$0.1_2000,RoomService_$2001_30000,FoodCourt_Missing,FoodCourt_$0,FoodCourt_$0.1_2000,FoodCourt_$2001_30000,ShoppingMall_Missing,ShoppingMall_$0,ShoppingMall_$0.1_2000,ShoppingMall_$2001_30000,Spa_Missing,Spa_$0,Spa_$0.1_2000,Spa_$2001_30000,Spend_Sum_Missing,Spend_Sum_$0,Spend_Sum_$0.1_500,Spend_Sum_$501_1000,Spend_Sum_$1001_1500,Spend_Sum_$1501_2500,Spend_Sum_$2501_4000,Spend_Sum_$4001_36000,VRDeck_Missing,VRDeck_$0,VRDeck_$0.1_2000,VRDeck_$2001_30000,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_Missing,Cabin_Deck_T,Cabin_Side_Missing,Cabin_Side_P,Cabin_Side_S
0071_01,Earth,0,F/14/P,TRAPPIST-1e,17.0,0,16.0,2165.0,0.0,0.0,52.0,0,0071,2233.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0072_01,Earth,0,F/17/S,TRAPPIST-1e,14.0,0,0.0,1.0,0.0,0.0,1063.0,0,0072,1064.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0073_01,Mars,0,D/3/P,PSO J318.5-22,37.0,0,46.0,83.0,738.0,0.0,12.0,0,0073,879.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0074_01,Europa,0,C/3/S,TRAPPIST-1e,42.0,0,1.0,8397.0,0.0,0.0,506.0,1,0074,8904.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0076_01,Mars,0,F/18/S,TRAPPIST-1e,27.0,0,147.0,0.0,1018.0,0.0,0.0,1,0076,1165.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0077_01,Mars,0,F/15/P,TRAPPIST-1e,28.0,0,14.0,0.0,1295.0,0.0,0.0,1,0077,1309.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0078_01,Europa,0,C/4/S,TRAPPIST-1e,38.0,0,0.0,5840.0,0.0,321.0,9654.0,0,0078,15815.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0081_01,Earth,1,G/13/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,0,0081,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0082_01,Mars,0,F/16/P,TRAPPIST-1e,42.0,0,7406.0,0.0,0.0,0.0,0.0,0,0082,7406.0,0,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0082_02,Mars,1,F/16/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0082,0.0,0,3,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0082_03,Mars,0,F/16/P,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,1,0082,0.0,0,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0084_01,Earth,0,G/14/S,TRAPPIST-1e,24.0,0,688.0,0.0,0.0,0.0,17.0,1,0084,705.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0085_01,Europa,1,C/5/S,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,0085,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0086_01,Earth,0,F/17/P,TRAPPIST-1e,43.0,0,211.0,0.0,0.0,638.0,513.0,0,0086,1362.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0088_01,Mars,1,E/5/S,PSO J318.5-22,45.0,0,0.0,0.0,0.0,0.0,0.0,1,0088,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0090_01,Earth,1,G/15/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,0090,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0091_01,Earth,1,G/16/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,0091,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0091_02,Earth,0,F/20/S,TRAPPIST-1e,27.0,0,1.0,697.0,31.0,188.0,0.0,0,0091,917.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0092_01,Earth,0,G/9/P,TRAPPIST-1e,19.0,0,0.0,0.0,670.0,1.0,34.0,0,0092,705.0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0092_02,Earth,1,G/9/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0092,0.0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0092_03,Earth,1,G/9/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,0092,0.0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0097_01,Europa,0,A/2/S,TRAPPIST-1e,54.0,0,0.0,1208.0,0.0,3.0,637.0,0,0097,1848.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0098_01,Earth,0,G/11/P,TRAPPIST-1e,26.0,0,0.0,856.0,5.0,32.0,0.0,0,0098,893.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0098_02,Earth,0,G/11/P,TRAPPIST-1e,26.0,0,0.0,2811.0,957.0,0.0,87.0,1,0098,3855.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0099_01,Earth,0,F/19/P,PSO J318.5-22,23.0,0,311.0,427.0,526.0,37.0,0.0,0,0099,1301.0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0099_02,Earth,0,G/12/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0099,0.0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0101_01,Mars,1,Missing,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,0101,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0102_01,Earth,0,F/23/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,830.0,91.0,0,0102,921.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0103_01,Earth,0,F/24/S,TRAPPIST-1e,24.0,0,0.0,-0.5,0.0,0.0,17.0,1,0103,17.0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0103_02,Earth,1,G/18/S,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,0103,0.0,0,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0103_03,Earth,1,G/18/S,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0103,0.0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0105_01,Earth,0,F/21/P,TRAPPIST-1e,27.0,0,0.0,0.0,570.0,2.0,131.0,0,0105,703.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0107_01,Mars,0,D/2/S,TRAPPIST-1e,21.0,0,1743.0,5.0,17.0,0.0,0.0,0,0107,1765.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0108_01,Earth,1,G/19/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,0108,0.0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0108_02,Earth,0,G/19/S,TRAPPIST-1e,31.0,0,562.0,0.0,326.0,0.0,0.0,0,0108,888.0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0108_03,Earth,0,G/19/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0108,0.0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0110_01,Europa,0,B/5/P,TRAPPIST-1e,32.0,0,0.0,410.0,6.0,3929.0,764.0,0,0110,5109.0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0110_02,Europa,0,B/5/P,TRAPPIST-1e,40.0,0,0.0,331.0,0.0,0.0,1687.0,0,0110,2018.0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0110_03,Europa,0,B/5/P,TRAPPIST-1e,42.0,0,2209.0,11418.0,0.0,1868.0,445.0,1,0110,15940.0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0110_04,Europa,1,B/5/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,0110,0.0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0111_01,Europa,1,E/6/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,0111,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0112_01,Europa,0,B/1/S,55 Cancri e,48.0,1,0.0,2537.0,87.0,17.0,13.0,1,0112,2654.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0113_01,Earth,0,F/23/P,TRAPPIST-1e,64.0,0,0.0,0.0,804.0,0.0,0.0,1,0113,804.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0114_01,Earth,0,G/20/S,TRAPPIST-1e,27.0,0,82.0,157.0,429.0,238.0,1.0,0,0114,907.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0116_01,Europa,0,D/4/P,TRAPPIST-1e,33.0,0,1.0,2223.0,0.0,12.0,404.0,1,0116,2640.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0119_01,Europa,0,A/0/P,TRAPPIST-1e,39.0,0,0.0,2344.0,0.0,65.0,6898.0,0,0119,9307.0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0119_02,Europa,1,A/0/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,0119,0.0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0120_01,Mars,1,F/25/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,0120,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0122_01,Earth,0,G/21/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,699.0,74.0,0,0122,773.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0123_01,Earth,0,F/27/P,TRAPPIST-1e,18.0,0,55.0,597.0,49.0,0.0,1.0,0,0123,702.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0126_01,Mars,1,F/27/S,TRAPPIST-1e,67.0,0,0.0,0.0,0.0,0.0,0.0,1,0126,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0127_01,Mars,0,E/7/S,TRAPPIST-1e,35.0,0,701.0,0.0,296.0,0.0,25.0,0,0127,1022.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0128_01,Mars,0,D/3/S,TRAPPIST-1e,61.0,1,2353.0,334.0,9.0,316.0,2.0,0,0128,3014.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0128_02,Mars,0,E/8/S,TRAPPIST-1e,45.0,0,2103.0,6.0,0.0,0.0,0.0,0,0128,2109.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0129_01,Earth,1,G/22/S,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,1,0129,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0133_01,Mars,1,F/29/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0133,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0133_02,Mars,0,D/5/S,TRAPPIST-1e,36.0,0,2738.0,0.0,0.0,0.0,0.0,0,0133,2738.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0134_01,Earth,0,G/17/P,TRAPPIST-1e,19.0,0,0.0,14.0,730.0,0.0,0.0,1,0134,744.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0136_01,Earth,0,G/23/S,PSO J318.5-22,47.0,0,97.0,418.0,126.0,25.0,55.0,0,0136,721.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0138_01,Earth,1,G/18/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,0138,0.0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0138_02,Earth,0,E/5/P,TRAPPIST-1e,34.0,0,0.0,22.0,0.0,564.0,207.0,0,0138,793.0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0139_01,Europa,1,C/6/S,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,0139,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0140_01,Earth,1,G/19/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,0140,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0140_02,Earth,0,F/29/P,TRAPPIST-1e,26.0,0,440.0,0.0,0.0,0.0,462.0,0,0140,902.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0141_01,Mars,0,F/30/P,TRAPPIST-1e,31.0,0,-0.5,0.0,97.0,0.0,0.0,0,0141,97.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0144_01,Earth,0,F/31/S,TRAPPIST-1e,20.0,0,0.0,420.0,210.0,0.0,0.0,1,0144,630.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0146_01,Earth,0,G/25/S,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,0,0146,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0147_01,Earth,1,G/26/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,0147,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0148_01,Mars,0,F/31/P,TRAPPIST-1e,42.0,0,1072.0,0.0,10.0,0.0,76.0,0,0148,1158.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0149_01,Earth,1,G/27/S,55 Cancri e,-0.5,0,0.0,0.0,0.0,0.0,0.0,1,0149,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0151_01,Earth,1,G/20/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,0,0151,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
